,substrate,effective_coupling_partner,catalyst_precursor,ligand,effective_reagents,product,solvent,time,temperature,volume (mL),substrate_mmol,coupling_partner_mmol,ligand_mmol,catalyst_mmol,reagent_mmol,analytical_yield,isolated_yield,DOI
259,COc1ccccc1,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br,Cn3c(c1ccccc1)nc2ccccc23,m-xylene,16h,90°C,0.7,0.75,1.125,0.075,0.075,1.125,,34.0,https://doi.org/10.1021/acscatal.8b03436
260,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,CDC,c1cccc(C)c1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,m-xylene,16h,90°C,0.7,0.75,1.125,0.075,0.075,1.125,,88.0,https://doi.org/10.1021/acscatal.8b03436
261,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,m-xylene,16h,90°C,0.7,0.75,1.125,0.075,0.075,1.125,,92.0,https://doi.org/10.1021/acscatal.8b03436
262,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,CDC,c1cccc(C)c1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,m-xylene,16h,90°C,0.7,0.75,1.125,0.075,0.075,1.125,,88.0,https://doi.org/10.1021/acscatal.8b03436
263,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,m-xylene,16h,90°C,0.7,0.75,1.125,0.075,0.075,1.125,,92.0,https://doi.org/10.1021/acscatal.8b03436
264,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,46.0,https://doi.org/10.1021/acscatal.8b03436
265,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(OAc)2,PPh3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,4.0,https://doi.org/10.1021/acscatal.8b03436
266,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,NiCl2(PPh3)2,PPh3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,13.0,https://doi.org/10.1021/acscatal.8b03436
267,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,NiBr2(PPh3)2,PPh3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,13.0,https://doi.org/10.1021/acscatal.8b03436
268,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,NiCl2,PPh3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
269,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,NiCl2(glyme),PPh3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
270,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,NiCl2(Py)2,PPh3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,12.0,https://doi.org/10.1021/acscatal.8b03436
271,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,dioxane,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,51.0,https://doi.org/10.1021/acscatal.8b03436
272,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,DMF,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,6.0,https://doi.org/10.1021/acscatal.8b03436
273,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,NMP,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
274,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,o-xylene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,64.0,https://doi.org/10.1021/acscatal.8b03436
275,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,m-xylene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,63.0,https://doi.org/10.1021/acscatal.8b03436
276,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,p-xylene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,51.0,https://doi.org/10.1021/acscatal.8b03436
277,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,46.0,https://doi.org/10.1021/acscatal.8b03436
278,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1[Mg]Br.[Mg++].[Cl-].[Cl-],Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,41.0,https://doi.org/10.1021/acscatal.8b03436
279,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1[Mg]Br.[Li+].[Cl-],Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,60.0,https://doi.org/10.1021/acscatal.8b03436
280,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1[Mg]Br.[Cs+].[Cl-],Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,57.0,https://doi.org/10.1021/acscatal.8b03436
281,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1[Mg]Br.[Sc+++].CC(C)(C)S(=O)(=O)[O-].CC(C)(C)S(=O)(=O)[O-].CC(C)(C)S(=O)(=O)[O-],Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,1.0,https://doi.org/10.1021/acscatal.8b03436
282,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1[Mg]Br.[Ti++++].CC(C)[O-].CC(C)[O-].CC(C)[O-].CC(C)[O-],Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,1.0,https://doi.org/10.1021/acscatal.8b03436
283,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1[Mg]Br.[Al+++].[Cl-].[Cl-].[Cl-],Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,1.0,https://doi.org/10.1021/acscatal.8b03436
284,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,phen,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,18.0,https://doi.org/10.1021/acscatal.8b03436
285,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PCy3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,9.0,https://doi.org/10.1021/acscatal.8b03436
286,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,P(o-tolyl)3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,61.0,https://doi.org/10.1021/acscatal.8b03436
287,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,dppp,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,6.0,https://doi.org/10.1021/acscatal.8b03436
288,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,60.0,https://doi.org/10.1021/acscatal.8b03436
289,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,Me2IPr,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,50.0,https://doi.org/10.1021/acscatal.8b03436
290,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,CDC,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,58.0,https://doi.org/10.1021/acscatal.8b03436
291,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,P(p-tolyl)3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,55.0,https://doi.org/10.1021/acscatal.8b03436
292,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,P(C6F5)3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
293,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,P(NMe2)3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,9.0,https://doi.org/10.1021/acscatal.8b03436
294,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,IMes,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,41.0,https://doi.org/10.1021/acscatal.8b03436
295,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,C[Mg]I,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,21.0,https://doi.org/10.1021/acscatal.8b03436
296,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,CC[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
297,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,C1CCCCC1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,3.0,https://doi.org/10.1021/acscatal.8b03436
298,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1C[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,37.0,https://doi.org/10.1021/acscatal.8b03436
299,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1ccccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,46.0,https://doi.org/10.1021/acscatal.8b03436
300,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1cc(C)ccc1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,58.0,https://doi.org/10.1021/acscatal.8b03436
301,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,PPh3,c1cccc(C)c1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,toluene,16h,130°C,0.7,0.5,0.5,0.05,0.05,0.5,,60.0,https://doi.org/10.1021/acscatal.8b03436
302,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,IPr,Cc1cccc(C)c1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,89.0,https://doi.org/10.1021/acscatal.8b03436
303,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,IPr,Cc1cc(C)cc(C)c1[Mg]Br,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,68.0,https://doi.org/10.1021/acscatal.8b03436
304,COc2ccc1ccccc1c2,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1ccccc1[Mg]Cl,Cn4c(c2ccc1ccccc1c2)nc3ccccc34,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,50.0,https://doi.org/10.1021/acscatal.8b03436
305,COc2ccc1cc(Br)ccc1c2,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn4c(c2ccc1cc(Br)ccc1c2)nc3ccccc34,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
306,COc2ccc1cc(F)ccc1c2,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn4c(c2ccc1cc(F)ccc1c2)nc3ccccc34,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
307,COc2ccc1cc(C(F)(F)F)ccc1c2,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn4c(c2ccc1cc(C(F)(F)F)ccc1c2)nc3ccccc34,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
308,COc2ccc1cc(C#N)ccc1c2,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn4c(c2ccc1cc(C#N)ccc1c2)nc3ccccc34,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
309,COc2ccc1cc(C(C)=O)ccc1c2,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],CC(=O)c4ccc3cc(c2nc1ccccc1n2C)ccc3c4,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
310,COc3ccc2cc(Oc1ccccc1)ccc2c3,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn5c(c3ccc2cc(Oc1ccccc1)ccc2c3)nc4ccccc45,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
311,COc1ccc(Br)cc1,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn3c(c1ccc(Br)cc1)nc2ccccc23,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
312,COc1ccc(I)cc1,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn3c(c1ccc(I)cc1)nc2ccccc23,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
313,COc1ccc(C(F)(F)F)cc1,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn3c(c1ccc(C(F)(F)F)cc1)nc2ccccc23,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
314,COc1ccc(C#N)cc1,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn3c(c1ccc(C#N)cc1)nc2ccccc23,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
315,COc1ccc([N+](=O)[O-])cc1,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn3c(c1ccc([N+](=O)[O-])cc1)nc2ccccc23,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
316,COc2ccc(C(Cl)c1ccccc1)cc2,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn4c(c2ccc(C(Cl)c1ccccc1)cc2)nc3ccccc34,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
317,COc1cccc(C(F)(F)F)c1,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn3c(c1cccc(C(F)(F)F)c1)nc2ccccc23,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
318,COc1cccc(C#N)c1,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn3c(c1cccc(C#N)c1)nc2ccccc23,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
319,COc1cccc([N+](=O)[O-])c1,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],Cn3c(c1cccc([N+](=O)[O-])c1)nc2ccccc23,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
320,COc1cccc(C(C)=O)c1,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],CC(=O)c3cccc(c2nc1ccccc1n2C)c3,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
321,COc1cccc(C(OC)=O)c1,Cn2cnc1ccccc12,Ni(cod)2,IPr,c1cccc(C)c1[Mg]Br.[Li+].[Cl-],COC(=O)c3cccc(c2nc1ccccc1n2C)c3,m-xylene,16h,90°C,0.7,0.5,0.5,0.05,0.05,0.5,,0.0,https://doi.org/10.1021/acscatal.8b03436
322,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2(PCy3)2,PCy3,[K+].[K+].[K+].[O-]P([O-])([O-])=O.O.O.O.O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,,73.0,https://doi.org/10.1021/ja8056503
323,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2(PCy3)2,PCy3,[K+].[O-].O.O.O.O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,9,,https://doi.org/10.1021/ja8056503
324,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2(PCy3)2,PCy3,[K+].[O-]C(C)(C)C.O.O.O.O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,5,,https://doi.org/10.1021/ja8056503
325,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2(PCy3)2,PCy3,C(=O)([O-])[O-].[K+].[K+].O.O.O.O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,29,,https://doi.org/10.1021/ja8056503
326,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2(PCy3)2,PCy3,C(=O)([O-])[O-].[Na+].[Na+].O.O.O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,20,,https://doi.org/10.1021/ja8056503
327,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2(PCy3)2,PCy3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,23,,https://doi.org/10.1021/ja8056503
328,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2(PCy3)2,PCy3,[K+].[K+].[K+].[O-]P([O-])([O-])=O.O.O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,58,,https://doi.org/10.1021/ja8056503
329,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2(PCy3)2,PCy3,[K+].[K+].[K+].[O-]P([O-])([O-])=O.O.O.O.O.O.O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,46,,https://doi.org/10.1021/ja8056503
330,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2,PCy3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,51,,https://doi.org/10.1021/ja8056503
331,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2,PPh3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,5,,https://doi.org/10.1021/ja8056503
332,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2,dppf,[K+].[K+].[K+].[O-]P([O-])([O-])=O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,5,,https://doi.org/10.1021/ja8056503
333,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2,P(nBu)3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,6,,https://doi.org/10.1021/ja8056503
334,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2,P(tBu)3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,27,,https://doi.org/10.1021/ja8056503
335,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2,P(OMe)3,[K+].[K+].[K+].[O-]P([O-])([O-])=O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,17,,https://doi.org/10.1021/ja8056503
336,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2(PCy3)2,PCy3,[K+].[K+].[K+].[O-]P([O-])([O-])=O.O.O.O.O,c3ccc(c2ccc1ccccc1c2)cc3,toluene,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,45,,https://doi.org/10.1021/ja8056503
337,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2(PCy3)2,PCy3,[K+].[K+].[K+].[O-]P([O-])([O-])=O.O.O.O.O,c3ccc(c2ccc1ccccc1c2)cc3,DCE,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,5,,https://doi.org/10.1021/ja8056503
338,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2(PCy3)2,PCy3,[K+].[K+].[K+].[O-]P([O-])([O-])=O.O.O.O.O,c3ccc(c2ccc1ccccc1c2)cc3,DMF,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,5,,https://doi.org/10.1021/ja8056503
339,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2(PCy3)2,PCy3,[K+].[K+].[K+].[O-]P([O-])([O-])=O.O.O.O.O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,51,,https://doi.org/10.1021/ja8056503
340,CC(=O)Oc2ccc1ccccc1c2,c4ccc(B3OB(c1ccccc1)OB(c2ccccc2)O3)cc4,NiCl2(PCy3)2,PCy3,[K+].[K+].[K+].[O-]P([O-])([O-])=O.O.O.O.O,c3ccc(c2ccc1ccccc1c2)cc3,dioxane,12h,110°C,2.0,0.25,0.3,0.05,0.025,0.5,73,,https://doi.org/10.1021/ja8056503
